date	close
24/10/2002	2469.620
25/10/2002	2456.910
28/10/2002	2508.510
29/10/2002	2383.500
30/10/2002	2468.800
31/10/2002	2518.990
01/11/2002	2487.660
04/11/2002	2592.550
05/11/2002	2614.140
06/11/2002	2578.360
07/11/2002	2485.810
08/11/2002	2450.420
11/11/2002	2434.730
12/11/2002	2454.270
13/11/2002	2435.680
14/11/2002	2525.740
15/11/2002	2535.730
18/11/2002	2572.650
19/11/2002	2550.470
20/11/2002	2544.380
21/11/2002	2644.100
22/11/2002	2648.140
25/11/2002	2638.110
26/11/2002	2564.490
27/11/2002	2654.770
28/11/2002	2669.890
29/11/2002	2656.850
02/12/2002	2662.490
03/12/2002	2585.420
04/12/2002	2577.000
05/12/2002	2527.180
06/12/2002	2531.660
09/12/2002	2459.020
10/12/2002	2486.940
11/12/2002	2515.340
12/12/2002	2471.370
13/12/2002	2429.420
16/12/2002	2522.050
17/12/2002	2490.610
18/12/2002	2427.310
19/12/2002	2406.080
20/12/2002	2438.970
23/12/2002	2456.500
24/12/2002	2456.500
27/12/2002	2364.990
30/12/2002	2386.410
02/01/2003	2522.240
03/01/2003	2502.190
06/01/2003	2527.760
07/01/2003	2504.910
08/01/2003	2449.780
09/01/2003	2492.180
10/01/2003	2489.010
13/01/2003	2497.610
14/01/2003	2509.430
15/01/2003	2479.710
16/01/2003	2474.880
17/01/2003	2390.360
20/01/2003	2352.810
21/01/2003	2326.930
22/01/2003	2278.220
23/01/2003	2269.040
24/01/2003	2234.560
27/01/2003	2154.530
28/01/2003	2159.800
29/01/2003	2189.030
30/01/2003	2238.190
31/01/2003	2248.170
03/02/2003	2270.730
04/02/2003	2184.360
05/02/2003	2225.440
06/02/2003	2169.880
07/02/2003	2133.600
10/02/2003	2125.750
11/02/2003	2190.280
12/02/2003	2136.600
13/02/2003	2123.710
14/02/2003	2199.970
17/02/2003	2240.300
18/02/2003	2280.820
19/02/2003	2208.180
20/02/2003	2173.770
21/02/2003	2208.250
24/02/2003	2160.580
25/02/2003	2081.300
26/02/2003	2058.970
27/02/2003	2104.410
28/02/2003	2140.730
03/03/2003	2142.390
04/03/2003	2093.040
05/03/2003	2080.600
06/03/2003	2043.350
07/03/2003	1992.450
10/03/2003	1936.390
11/03/2003	1934.340
12/03/2003	1849.640
13/03/2003	1974.920
14/03/2003	2079.710
17/03/2003	2158.000
18/03/2003	2153.860
19/03/2003	2187.160
20/03/2003	2156.890
21/03/2003	2249.110
24/03/2003	2124.780
25/03/2003	2184.980
26/03/2003	2172.640
27/03/2003	2132.510
28/03/2003	2132.110
31/03/2003	2036.860
01/04/2003	2067.230
02/04/2003	2160.230
03/04/2003	2182.970
04/04/2003	2223.170
07/04/2003	2314.540
08/04/2003	2282.240
09/04/2003	2279.520
10/04/2003	2222.400
11/04/2003	2247.470
14/04/2003	2273.960
15/04/2003	2317.720
16/04/2003	2294.950
17/04/2003	2324.270
22/04/2003	2343.590
23/04/2003	2365.970
24/04/2003	2310.870
25/04/2003	2271.920
28/04/2003	2344.020
29/04/2003	2322.270
30/04/2003	2324.230
02/05/2003	2321.900
05/05/2003	2351.650
06/05/2003	2389.700
07/05/2003	2357.140
08/05/2003	2287.240
09/05/2003	2314.100
12/05/2003	2318.000
13/05/2003	2312.900
14/05/2003	2309.930
15/05/2003	2344.010
16/05/2003	2349.130
19/05/2003	2248.030
20/05/2003	2249.060
21/05/2003	2229.430
22/05/2003	2261.980
23/05/2003	2246.580
26/05/2003	2242.160
27/05/2003	2259.350
28/05/2003	2309.330
29/05/2003	2310.830
30/05/2003	2330.060
02/06/2003	2379.390
03/06/2003	2366.310
04/06/2003	2394.790
05/06/2003	2365.760
06/06/2003	2421.920
09/06/2003	2388.550
10/06/2003	2410.550
11/06/2003	2452.400
12/06/2003	2479.910
13/06/2003	2440.320
16/06/2003	2492.280
17/06/2003	2505.990
18/06/2003	2527.440
19/06/2003	2491.990
20/06/2003	2515.330
23/06/2003	2450.570
24/06/2003	2446.780
25/06/2003	2453.730
26/06/2003	2452.860
27/06/2003	2453.490
30/06/2003	2419.510
01/07/2003	2366.860
02/07/2003	2420.350
03/07/2003	2421.640
04/07/2003	2408.180
07/07/2003	2486.010
08/07/2003	2492.730
09/07/2003	2473.620
10/07/2003	2441.900
11/07/2003	2477.720
14/07/2003	2517.880
15/07/2003	2503.590
16/07/2003	2487.990
17/07/2003	2449.730
18/07/2003	2458.920
21/07/2003	2419.810
22/07/2003	2436.880
23/07/2003	2429.070
24/07/2003	2480.870
25/07/2003	2442.130
28/07/2003	2486.760
29/07/2003	2470.410
30/07/2003	2483.900
31/07/2003	2519.790
01/08/2003	2479.700
04/08/2003	2456.280
05/08/2003	2481.770
06/08/2003	2437.380
07/08/2003	2436.060
08/08/2003	2460.140
11/08/2003	2479.060
12/08/2003	2496.580
13/08/2003	2497.740
14/08/2003	2544.050
15/08/2003	2548.860
18/08/2003	2574.000
19/08/2003	2579.190
20/08/2003	2562.650
21/08/2003	2583.910
22/08/2003	2593.550
25/08/2003	2565.030
26/08/2003	2537.140
27/08/2003	2560.760
28/08/2003	2575.990
29/08/2003	2556.710
01/09/2003	2600.900
02/09/2003	2599.800
03/09/2003	2641.550
04/09/2003	2638.800
05/09/2003	2614.810
08/09/2003	2635.600
09/09/2003	2604.080
10/09/2003	2565.520
11/09/2003	2572.740
12/09/2003	2546.780
15/09/2003	2555.640
16/09/2003	2585.280
17/09/2003	2586.810
18/09/2003	2608.580
19/09/2003	2582.470
22/09/2003	2514.110
23/09/2003	2493.030
24/09/2003	2477.340
25/09/2003	2465.130
26/09/2003	2447.920
29/09/2003	2440.120
30/09/2003	2395.870
01/10/2003	2439.250
02/10/2003	2434.630
03/10/2003	2516.480
06/10/2003	2497.100
07/10/2003	2476.610
08/10/2003	2473.880
09/10/2003	2531.370
10/10/2003	2518.440
13/10/2003	2563.400
14/10/2003	2552.380
15/10/2003	2571.410
16/10/2003	2557.800
17/10/2003	2550.820
20/10/2003	2552.180
21/10/2003	2560.140
22/10/2003	2509.970
23/10/2003	2489.070
24/10/2003	2482.560
27/10/2003	2512.320
28/10/2003	2542.700
29/10/2003	2556.160
30/10/2003	2571.510
31/10/2003	2575.040
03/11/2003	2631.650
04/11/2003	2627.320
05/11/2003	2609.900
06/11/2003	2626.680
07/11/2003	2657.600
10/11/2003	2633.070
12/11/2003	2627.150
13/11/2003	2636.780
14/11/2003	2656.940
17/11/2003	2586.050
18/11/2003	2584.050
19/11/2003	2574.660
20/11/2003	2568.710
21/11/2003	2578.240
24/11/2003	2632.250
25/11/2003	2625.310
26/11/2003	2619.560
27/11/2003	2635.890
28/11/2003	2630.470
01/12/2003	2674.620
02/12/2003	2666.970
03/12/2003	2694.010
04/12/2003	2693.430
05/12/2003	2672.020
08/12/2003	2651.410
09/12/2003	2672.620
10/12/2003	2660.730
11/12/2003	2684.710
12/12/2003	2685.390
15/12/2003	2698.770
16/12/2003	2697.140
17/12/2003	2692.260
18/12/2003	2714.730
19/12/2003	2725.260
22/12/2003	2714.090
23/12/2003	2721.570
24/12/2003	2721.570
29/12/2003	2744.200
30/12/2003	2750.090
31/12/2003	2760.660
02/01/2004	2797.560
05/01/2004	2808.070
06/01/2004	2805.910
07/01/2004	2782.520
08/01/2004	2821.330
09/01/2004	2800.160
12/01/2004	2793.880
13/01/2004	2801.970
14/01/2004	2829.440
15/01/2004	2840.800
16/01/2004	2865.960
19/01/2004	2879.940
20/01/2004	2859.580
21/01/2004	2873.860
22/01/2004	2891.840
23/01/2004	2892.540
26/01/2004	2874.470
27/01/2004	2884.250
28/01/2004	2896.780
29/01/2004	2858.710
30/01/2004	2839.130
02/02/2004	2853.900
03/02/2004	2841.260
04/02/2004	2819.920
05/02/2004	2816.340
06/02/2004	2833.630
09/02/2004	2870.980
10/02/2004	2880.940
11/02/2004	2890.800
12/02/2004	2896.250
13/02/2004	2860.880
16/02/2004	2877.390
17/02/2004	2895.380
18/02/2004	2897.590
19/02/2004	2932.950
20/02/2004	2904.360
23/02/2004	2907.460
24/02/2004	2866.040
25/02/2004	2872.480
26/02/2004	2883.540
27/02/2004	2893.180
01/03/2004	2918.560
02/03/2004	2946.620
03/03/2004	2926.790
04/03/2004	2952.610
05/03/2004	2945.630
08/03/2004	2959.710
09/03/2004	2923.050
10/03/2004	2922.680
11/03/2004	2834.020
12/03/2004	2834.030
15/03/2004	2756.130
16/03/2004	2773.180
17/03/2004	2821.800
18/03/2004	2761.660
19/03/2004	2769.860
22/03/2004	2712.110
23/03/2004	2713.680
24/03/2004	2702.050
25/03/2004	2752.430
26/03/2004	2763.750
29/03/2004	2797.680
30/03/2004	2791.580
31/03/2004	2787.490
01/04/2004	2819.700
02/04/2004	2885.080
05/04/2004	2905.880
06/04/2004	2865.030
07/04/2004	2851.830
08/04/2004	2858.920
13/04/2004	2889.910
14/04/2004	2856.610
15/04/2004	2854.530
16/04/2004	2866.950
19/04/2004	2859.240
20/04/2004	2878.800
21/04/2004	2855.460
22/04/2004	2877.650
23/04/2004	2894.180
26/04/2004	2886.050
27/04/2004	2884.820
28/04/2004	2836.670
29/04/2004	2806.370
30/04/2004	2787.480
03/05/2004	2806.460
04/05/2004	2799.710
05/05/2004	2823.370
06/05/2004	2765.740
07/05/2004	2756.850
10/05/2004	2684.960
11/05/2004	2721.080
12/05/2004	2680.100
13/05/2004	2712.500
14/05/2004	2694.920
17/05/2004	2659.850
18/05/2004	2675.750
19/05/2004	2729.520
20/05/2004	2708.550
21/05/2004	2697.460
24/05/2004	2716.070
25/05/2004	2699.360
26/05/2004	2729.620
27/05/2004	2752.020
28/05/2004	2736.830
31/05/2004	2747.530
01/06/2004	2713.290
02/06/2004	2730.150
03/06/2004	2736.720
04/06/2004	2767.870
07/06/2004	2799.810
08/06/2004	2800.360
09/06/2004	2787.390
10/06/2004	2800.180
11/06/2004	2797.050
14/06/2004	2759.270
15/06/2004	2785.680
16/06/2004	2807.150
17/06/2004	2807.160
18/06/2004	2822.060
21/06/2004	2816.560
22/06/2004	2782.430
23/06/2004	2793.630
24/06/2004	2822.350
25/06/2004	2818.860
28/06/2004	2840.040
29/06/2004	2828.590
30/06/2004	2811.080
01/07/2004	2806.620
02/07/2004	2783.990
05/07/2004	2784.920
06/07/2004	2763.830
07/07/2004	2764.310
08/07/2004	2776.880
09/07/2004	2776.250
12/07/2004	2760.120
13/07/2004	2763.200
14/07/2004	2754.770
15/07/2004	2715.640
16/07/2004	2713.270
19/07/2004	2697.690
20/07/2004	2708.160
21/07/2004	2728.910
22/07/2004	2680.440
23/07/2004	2673.440
26/07/2004	2640.610
27/07/2004	2670.480
28/07/2004	2665.980
29/07/2004	2717.610
30/07/2004	2720.050
02/08/2004	2696.260
03/08/2004	2712.450
04/08/2004	2684.280
05/08/2004	2689.260
06/08/2004	2618.680
09/08/2004	2596.520
10/08/2004	2619.420
11/08/2004	2594.450
12/08/2004	2588.800
13/08/2004	2580.040
16/08/2004	2604.750
17/08/2004	2617.270
18/08/2004	2627.370
19/08/2004	2630.710
20/08/2004	2624.960
23/08/2004	2662.350
24/08/2004	2659.140
25/08/2004	2664.670
26/08/2004	2688.670
27/08/2004	2704.530
30/08/2004	2697.050
31/08/2004	2670.790
01/09/2004	2691.670
02/09/2004	2711.160
03/09/2004	2739.430
06/09/2004	2748.390
07/09/2004	2751.930
08/09/2004	2746.960
09/09/2004	2730.740
10/09/2004	2745.860
13/09/2004	2780.850
14/09/2004	2771.670
15/09/2004	2763.750
16/09/2004	2765.870
17/09/2004	2789.320
20/09/2004	2776.100
21/09/2004	2790.670
22/09/2004	2759.680
23/09/2004	2735.450
24/09/2004	2740.060
27/09/2004	2725.100
28/09/2004	2733.690
29/09/2004	2746.360
30/09/2004	2726.300
01/10/2004	2796.080
04/10/2004	2823.460
05/10/2004	2830.120
06/10/2004	2831.880
07/10/2004	2834.620
08/10/2004	2816.420
11/10/2004	2813.930
12/10/2004	2788.070
13/10/2004	2792.270
14/10/2004	2776.030
15/10/2004	2773.390
18/10/2004	2768.630
19/10/2004	2801.190
20/10/2004	2769.260
21/10/2004	2786.530
22/10/2004	2788.890
25/10/2004	2734.370
26/10/2004	2739.370
27/10/2004	2787.150
28/10/2004	2818.540
29/10/2004	2811.720
01/11/2004	2834.030
02/11/2004	2855.160
03/11/2004	2860.680
04/11/2004	2859.520
05/11/2004	2874.800
08/11/2004	2872.480
09/11/2004	2864.930
10/11/2004	2872.660
11/11/2004	2903.930
12/11/2004	2907.450
15/11/2004	2898.160
16/11/2004	2879.010
17/11/2004	2922.240
18/11/2004	2917.210
19/11/2004	2893.080
22/11/2004	2879.580
23/11/2004	2876.880
24/11/2004	2876.840
25/11/2004	2904.160
26/11/2004	2898.950
29/11/2004	2891.150
30/11/2004	2876.390
01/12/2004	2913.210
02/12/2004	2926.730
03/12/2004	2911.590
06/12/2004	2904.510
07/12/2004	2918.430
08/12/2004	2912.440
09/12/2004	2888.020
10/12/2004	2903.960
13/12/2004	2928.430
14/12/2004	2934.100
15/12/2004	2921.940
16/12/2004	2929.630
17/12/2004	2891.480
20/12/2004	2906.240
21/12/2004	2912.800
22/12/2004	2937.740
23/12/2004	2950.920
27/12/2004	2944.160
28/12/2004	2955.110
29/12/2004	2953.150
30/12/2004	2951.240
03/01/2005	2970.020
04/01/2005	2971.120
05/01/2005	2947.190
06/01/2005	2966.240
07/01/2005	2979.820
10/01/2005	2977.210
11/01/2005	2949.290
12/01/2005	2924.010
13/01/2005	2936.320
14/01/2005	2948.220
17/01/2005	2963.060
18/01/2005	2962.430
19/01/2005	2959.900
20/01/2005	2937.710
21/01/2005	2940.870
24/01/2005	2937.830
25/01/2005	2958.610
26/01/2005	2956.430
27/01/2005	2970.810
28/01/2005	2955.890
31/01/2005	2984.590
01/02/2005	3008.850
02/02/2005	3022.350
03/02/2005	3010.390
04/02/2005	3037.130
07/02/2005	3051.970
08/02/2005	3055.890
09/02/2005	3044.360
10/02/2005	3044.000
11/02/2005	3080.080
14/02/2005	3075.760
15/02/2005	3086.950
16/02/2005	3068.550
17/02/2005	3067.340
18/02/2005	3072.040
21/02/2005	3063.640
22/02/2005	3045.240
23/02/2005	3028.080
24/02/2005	3024.800
25/02/2005	3062.720
28/02/2005	3058.320
01/03/2005	3078.440
02/03/2005	3082.710
03/03/2005	3078.110
04/03/2005	3106.860
07/03/2005	3114.540
08/03/2005	3097.340
09/03/2005	3081.990
10/03/2005	3053.660
11/03/2005	3060.360
14/03/2005	3060.720
15/03/2005	3083.730
16/03/2005	3032.130
17/03/2005	3039.800
18/03/2005	3053.540
21/03/2005	3038.140
22/03/2005	3050.440
23/03/2005	3036.850
24/03/2005	3060.670
29/03/2005	3069.350
30/03/2005	3056.250
31/03/2005	3055.730
01/04/2005	3061.110
04/04/2005	3042.170
05/04/2005	3064.070
06/04/2005	3076.230
07/04/2005	3090.720
08/04/2005	3088.920
11/04/2005	3080.600
12/04/2005	3065.180
13/04/2005	3080.540
14/04/2005	3075.330
15/04/2005	3013.790
18/04/2005	2947.790
19/04/2005	2957.370
20/04/2005	2944.330
21/04/2005	2950.340
22/04/2005	2976.390
25/04/2005	2987.050
26/04/2005	2983.220
27/04/2005	2942.620
28/04/2005	2930.870
29/04/2005	2930.100
02/05/2005	2949.090
03/05/2005	2962.590
04/05/2005	2981.040
05/05/2005	3004.520
06/05/2005	3019.260
09/05/2005	3007.100
10/05/2005	2983.420
11/05/2005	2970.500
12/05/2005	2993.090
13/05/2005	2994.520
16/05/2005	2988.160
17/05/2005	2983.840
18/05/2005	3036.300
19/05/2005	3051.790
20/05/2005	3050.450
23/05/2005	3070.980
24/05/2005	3066.550
25/05/2005	3059.840
26/05/2005	3086.080
27/05/2005	3084.000
30/05/2005	3096.540
31/05/2005	3076.700
01/06/2005	3125.880
02/06/2005	3131.030
03/06/2005	3114.270
06/06/2005	3099.200
07/06/2005	3134.820
08/06/2005	3125.590
09/06/2005	3122.930
10/06/2005	3143.850
13/06/2005	3159.830
14/06/2005	3162.860
15/06/2005	3147.550
16/06/2005	3160.090
17/06/2005	3178.480
20/06/2005	3162.140
21/06/2005	3179.620
22/06/2005	3182.080
23/06/2005	3190.800
24/06/2005	3161.000
27/06/2005	3132.500
28/06/2005	3162.000
29/06/2005	3178.560
30/06/2005	3181.540
01/07/2005	3208.610
04/07/2005	3215.600
05/07/2005	3207.910
06/07/2005	3224.110
07/07/2005	3170.060
08/07/2005	3224.590
11/07/2005	3246.400
12/07/2005	3236.330
13/07/2005	3260.670
14/07/2005	3277.200
15/07/2005	3278.710
18/07/2005	3276.490
19/07/2005	3314.060
20/07/2005	3303.880
21/07/2005	3299.920
22/07/2005	3292.920
25/07/2005	3298.270
26/07/2005	3302.980
27/07/2005	3310.840
28/07/2005	3333.050
29/07/2005	3326.510
01/08/2005	3320.440
02/08/2005	3349.910
03/08/2005	3343.630
04/08/2005	3310.620
05/08/2005	3280.490
08/08/2005	3292.410
09/08/2005	3331.290
10/08/2005	3370.840
11/08/2005	3354.160
12/08/2005	3334.150
15/08/2005	3326.340
16/08/2005	3307.420
17/08/2005	3298.200
18/08/2005	3283.840
19/08/2005	3328.170
22/08/2005	3330.440
23/08/2005	3299.280
24/08/2005	3294.250
25/08/2005	3258.520
26/08/2005	3224.100
29/08/2005	3239.960
30/08/2005	3234.100
31/08/2005	3263.780
01/09/2005	3282.290
02/09/2005	3274.420
05/09/2005	3303.050
06/09/2005	3341.800
07/09/2005	3349.460
08/09/2005	3346.630
09/09/2005	3359.650
12/09/2005	3354.640
13/09/2005	3325.550
14/09/2005	3338.990
15/09/2005	3339.020
16/09/2005	3366.570
19/09/2005	3356.280
20/09/2005	3375.790
21/09/2005	3326.780
22/09/2005	3312.260
23/09/2005	3331.550
26/09/2005	3400.930
27/09/2005	3384.240
28/09/2005	3429.420
29/09/2005	3412.750
30/09/2005	3428.510
03/10/2005	3449.340
04/10/2005	3464.230
05/10/2005	3418.840
06/10/2005	3384.150
07/10/2005	3374.100
10/10/2005	3381.170
11/10/2005	3387.460
12/10/2005	3359.850
13/10/2005	3331.420
14/10/2005	3349.580
17/10/2005	3356.770
18/10/2005	3334.790
19/10/2005	3279.610
20/10/2005	3284.780
21/10/2005	3271.050
24/10/2005	3310.130
25/10/2005	3292.520
26/10/2005	3304.270
27/10/2005	3241.140
28/10/2005	3245.980
31/10/2005	3320.150
01/11/2005	3312.450
02/11/2005	3320.620
03/11/2005	3361.640
04/11/2005	3355.280
07/11/2005	3362.830
08/11/2005	3361.750
09/11/2005	3355.770
10/11/2005	3361.050
11/11/2005	3406.230
14/11/2005	3412.190
15/11/2005	3413.960
16/11/2005	3391.590
17/11/2005	3404.120
18/11/2005	3427.180
21/11/2005	3450.010
22/11/2005	3450.510
23/11/2005	3471.430
24/11/2005	3459.150
25/11/2005	3466.080
28/11/2005	3453.110
29/11/2005	3463.670
30/11/2005	3447.070
01/12/2005	3501.540
02/12/2005	3519.660
05/12/2005	3499.400
06/12/2005	3516.840
07/12/2005	3505.340
08/12/2005	3510.380
09/12/2005	3500.800
12/12/2005	3514.070
13/12/2005	3528.340
14/12/2005	3519.120
15/12/2005	3522.300
16/12/2005	3556.760
19/12/2005	3551.100
20/12/2005	3561.110
21/12/2005	3591.940
22/12/2005	3591.020
23/12/2005	3599.470
27/12/2005	3612.210
28/12/2005	3605.120
29/12/2005	3616.330
30/12/2005	3578.930
02/01/2006	3604.330
03/01/2006	3614.340
04/01/2006	3652.460
05/01/2006	3650.240
06/01/2006	3666.990
09/01/2006	3671.780
10/01/2006	3644.940
11/01/2006	3668.610
12/01/2006	3670.200
13/01/2006	3629.250
16/01/2006	3644.410
17/01/2006	3610.070
18/01/2006	3570.170
19/01/2006	3593.220
20/01/2006	3550.800
23/01/2006	3544.310
24/01/2006	3532.680
25/01/2006	3578.000
26/01/2006	3641.420
27/01/2006	3685.480
30/01/2006	3677.520
31/01/2006	3691.410
01/02/2006	3728.340
02/02/2006	3677.050
03/02/2006	3678.480
06/02/2006	3682.320
07/02/2006	3680.800
08/02/2006	3671.370
09/02/2006	3726.810
10/02/2006	3695.630
13/02/2006	3727.460
14/02/2006	3734.480
15/02/2006	3729.790
16/02/2006	3756.470
17/02/2006	3767.700
20/02/2006	3766.740
21/02/2006	3779.510
22/02/2006	3818.480
23/02/2006	3813.290
24/02/2006	3826.000
27/02/2006	3840.560
28/02/2006	3774.510
01/03/2006	3806.030
02/03/2006	3763.730
03/03/2006	3733.950
06/03/2006	3754.070
07/03/2006	3745.200
08/03/2006	3727.960
09/03/2006	3757.730
10/03/2006	3798.460
13/03/2006	3824.970
14/03/2006	3833.480
15/03/2006	3842.160
16/03/2006	3839.710
17/03/2006	3832.430
20/03/2006	3842.100
21/03/2006	3848.170
22/03/2006	3868.480
23/03/2006	3860.130
24/03/2006	3870.890
27/03/2006	3827.930
28/03/2006	3811.220
29/03/2006	3826.300
30/03/2006	3874.610
31/03/2006	3853.740
03/04/2006	3878.640
04/04/2006	3850.110
05/04/2006	3863.920
06/04/2006	3861.290
07/04/2006	3823.110
10/04/2006	3843.520
11/04/2006	3788.810
12/04/2006	3776.940
13/04/2006	3779.940
18/04/2006	3770.790
19/04/2006	3820.960
20/04/2006	3860.000
21/04/2006	3888.460
24/04/2006	3862.270
25/04/2006	3871.090
26/04/2006	3887.000
27/04/2006	3865.420
28/04/2006	3839.900
02/05/2006	3862.240
03/05/2006	3821.970
04/05/2006	3843.080
05/05/2006	3874.320
08/05/2006	3877.530
09/05/2006	3890.940
10/05/2006	3863.560
11/05/2006	3837.860
12/05/2006	3750.440
15/05/2006	3711.160
16/05/2006	3730.360
17/05/2006	3605.190
18/05/2006	3606.330
19/05/2006	3625.250
22/05/2006	3539.770
23/05/2006	3620.280
24/05/2006	3574.860
25/05/2006	3635.000
26/05/2006	3699.800
29/05/2006	3679.570
30/05/2006	3590.910
31/05/2006	3637.170
01/06/2006	3648.330
02/06/2006	3636.890
05/06/2006	3604.330
06/06/2006	3529.100
07/06/2006	3562.360
08/06/2006	3462.370
09/06/2006	3520.990
12/06/2006	3480.760
13/06/2006	3408.020
14/06/2006	3414.210
15/06/2006	3493.250
16/06/2006	3463.560
19/06/2006	3490.240
20/06/2006	3514.830
21/06/2006	3526.860
22/06/2006	3544.850
23/06/2006	3550.150
26/06/2006	3534.840
27/06/2006	3506.930
28/06/2006	3506.020
29/06/2006	3582.610
30/06/2006	3648.920
03/07/2006	3662.920
04/07/2006	3670.750
05/07/2006	3618.640
06/07/2006	3662.390
07/07/2006	3651.330
10/07/2006	3666.510
11/07/2006	3617.780
12/07/2006	3630.500
13/07/2006	3562.560
14/07/2006	3508.250
17/07/2006	3498.620
18/07/2006	3492.110
19/07/2006	3585.650
20/07/2006	3589.630
21/07/2006	3557.080
24/07/2006	3632.930
25/07/2006	3631.500
26/07/2006	3640.750
27/07/2006	3681.550
28/07/2006	3710.600
31/07/2006	3691.870
01/08/2006	3640.600
02/08/2006	3696.350
03/08/2006	3667.910
04/08/2006	3718.090
07/08/2006	3658.250
08/08/2006	3668.100
09/08/2006	3707.190
10/08/2006	3675.440
11/08/2006	3675.060
14/08/2006	3719.110
15/08/2006	3766.380
16/08/2006	3791.100
17/08/2006	3800.100
18/08/2006	3791.400
21/08/2006	3777.250
22/08/2006	3792.550
23/08/2006	3758.980
24/08/2006	3781.870
25/08/2006	3781.170
28/08/2006	3808.570
29/08/2006	3806.810
30/08/2006	3817.860
31/08/2006	3808.700
01/09/2006	3820.890
04/09/2006	3837.610
05/09/2006	3817.760
06/09/2006	3772.210
07/09/2006	3739.700
08/09/2006	3750.080
11/09/2006	3742.060
12/09/2006	3788.960
13/09/2006	3805.550
14/09/2006	3796.590
15/09/2006	3812.110
18/09/2006	3808.470
19/09/2006	3780.180
20/09/2006	3841.310
21/09/2006	3857.140
22/09/2006	3812.730
25/09/2006	3822.120
26/09/2006	3872.920
27/09/2006	3896.180
28/09/2006	3894.980
29/09/2006	3899.410
02/10/2006	3892.480
03/10/2006	3880.140
04/10/2006	3914.730
05/10/2006	3939.860
06/10/2006	3940.310
09/10/2006	3939.480
10/10/2006	3960.670
11/10/2006	3967.390
12/10/2006	3999.890
13/10/2006	3999.070
16/10/2006	4001.970
17/10/2006	3949.570
18/10/2006	3991.380
19/10/2006	3986.820
20/10/2006	3998.190
23/10/2006	4019.020
24/10/2006	4014.010
25/10/2006	4019.140
26/10/2006	4027.290
27/10/2006	4017.270
30/10/2006	4004.920
31/10/2006	4004.800
01/11/2006	4014.340
02/11/2006	3974.620
03/11/2006	3990.460
06/11/2006	4045.220
07/11/2006	4072.860
08/11/2006	4073.810
09/11/2006	4073.000
10/11/2006	4063.840
13/11/2006	4086.140
14/11/2006	4084.330
15/11/2006	4108.830
16/11/2006	4109.810
17/11/2006	4080.030
20/11/2006	4095.750
21/11/2006	4096.060
22/11/2006	4094.970
23/11/2006	4085.760
24/11/2006	4048.160
27/11/2006	3978.250
28/11/2006	3975.110
29/11/2006	4023.090
30/11/2006	3987.230
01/12/2006	3932.090
04/12/2006	3962.930
05/12/2006	4007.940
06/12/2006	4002.310
07/12/2006	4018.690
08/12/2006	4019.890
11/12/2006	4052.890
12/12/2006	4059.740
13/12/2006	4094.330
14/12/2006	4118.840
15/12/2006	4140.660
18/12/2006	4130.060
19/12/2006	4100.480
20/12/2006	4118.540
21/12/2006	4112.100
22/12/2006	4073.500
27/12/2006	4134.860
28/12/2006	4130.660
29/12/2006	4119.940
02/01/2007	4182.120
03/01/2007	4188.240
04/01/2007	4177.760
05/01/2007	4129.350
08/01/2007	4123.330
09/01/2007	4129.490
10/01/2007	4090.880
11/01/2007	4165.950
12/01/2007	4174.800
15/01/2007	4187.360
16/01/2007	4169.180
17/01/2007	4146.730
18/01/2007	4137.310
19/01/2007	4173.070
22/01/2007	4140.610
23/01/2007	4140.190
24/01/2007	4187.550
25/01/2007	4175.700
26/01/2007	4149.010
29/01/2007	4166.830
30/01/2007	4195.220
31/01/2007	4178.540
01/02/2007	4211.320
02/02/2007	4228.390
05/02/2007	4227.470
06/02/2007	4233.470
07/02/2007	4251.060
08/02/2007	4225.920
09/02/2007	4248.240
12/02/2007	4213.850
13/02/2007	4239.030
14/02/2007	4267.020
15/02/2007	4258.130
16/02/2007	4247.400
19/02/2007	4266.230
20/02/2007	4250.300
21/02/2007	4232.520
22/02/2007	4241.480
23/02/2007	4245.990
26/02/2007	4272.320
27/02/2007	4156.730
28/02/2007	4087.120
01/03/2007	4031.300
02/03/2007	4011.630
05/03/2007	3980.060
06/03/2007	4010.390
07/03/2007	4021.970
08/03/2007	4082.580
09/03/2007	4091.670
12/03/2007	4066.780
13/03/2007	4017.740
14/03/2007	3906.150
15/03/2007	3985.570
16/03/2007	3984.540
19/03/2007	4055.490
20/03/2007	4079.520
21/03/2007	4078.290
22/03/2007	4170.080
23/03/2007	4191.580
26/03/2007	4142.110
27/03/2007	4153.610
28/03/2007	4128.200
29/03/2007	4180.070
30/03/2007	4181.030
02/04/2007	4189.550
03/04/2007	4246.300
04/04/2007	4261.830
05/04/2007	4271.540
10/04/2007	4301.470
11/04/2007	4293.200
12/04/2007	4280.020
13/04/2007	4317.350
16/04/2007	4379.250
17/04/2007	4384.380
18/04/2007	4358.950
19/04/2007	4339.930
20/04/2007	4416.790
23/04/2007	4400.120
24/04/2007	4367.830
25/04/2007	4404.440
26/04/2007	4414.210
27/04/2007	4383.130
30/04/2007	4392.340
02/05/2007	4415.480
03/05/2007	4427.320
04/05/2007	4445.590
07/05/2007	4441.310
08/05/2007	4411.320
09/05/2007	4425.030
10/05/2007	4391.870
11/05/2007	4423.070
14/05/2007	4413.720
15/05/2007	4441.030
16/05/2007	4422.620
17/05/2007	4428.570
18/05/2007	4480.810
21/05/2007	4465.540
